# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
Colorado River Below Oxbow Bridge,AZ,33.3683,-114.7264,US/Mountain,,,,0,,,,stream,,LC,boblc,
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-08 00:00:00,4120.17,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-07 00:00:00,4010.12,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-06 00:00:00,2919.79,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-05 00:00:00,3172.88,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-04 00:00:00,3579.08,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-03 00:00:00,4632.75,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-02 00:00:00,4490.46,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2018-01-01 00:00:00,5054.04,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-31 00:00:00,2969.09,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-30 00:00:00,3369.67,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-29 00:00:00,3713.65,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-28 00:00:00,4252.33,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-27 00:00:00,5251.58,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-26 00:00:00,5009.88,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-25 00:00:00,5061,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-24 00:00:00,2503.42,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-23 00:00:00,2102.17,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-22 00:00:00,4280.29,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-21 00:00:00,4752.08,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-20 00:00:00,3460.67,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-19 00:00:00,4885.17,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-18 00:00:00,5055.17,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-17 00:00:00,5155.58,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-16 00:00:00,4674.75,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-15 00:00:00,4654.42,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-14 00:00:00,5036.96,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-13 00:00:00,4876.38,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-12 00:00:00,5484.33,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-11 00:00:00,5812.83,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-10 00:00:00,6602.88,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-09 00:00:00,6413.21,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-08 00:00:00,4679.42,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-07 00:00:00,4746.38,cubic feet per second
Colorado River Below Oxbow Bridge,boblc,Streamflow,2017-12-06 00:00:00,4641.38,cubic feet per second
