# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
Colorado River at Water Wheel,AZ,33.9206,-114.5356,US/Mountain,,,,0,,,,stream,,LC,wwlc,305.91
# SERIES DATA #
Site,Site ID,Parameter,Date,Value,Units
Colorado River at Water Wheel,wwlc,Streamflow,1997-02-09 00:00:00,13068.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-02-08 00:00:00,13015.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-02-07 00:00:00,12889.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-02-06 00:00:00,12828.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-02-05 00:00:00,12625.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-02-04 00:00:00,12761.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-02-03 00:00:00,12680.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-02-02 00:00:00,12884,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-02-01 00:00:00,12695.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-31 00:00:00,12896.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-30 00:00:00,13066.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-29 00:00:00,12885.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-28 00:00:00,13129.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-27 00:00:00,13344.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-26 00:00:00,13233.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-25 00:00:00,13132.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-24 00:00:00,12639.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-23 00:00:00,13016.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-22 00:00:00,12915.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-21 00:00:00,8279.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-20 00:00:00,4704.52,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-19 00:00:00,4192.05,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-18 00:00:00,5266.28,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-17 00:00:00,7729.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-16 00:00:00,4111.89,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-15 00:00:00,2926.34,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-14 00:00:00,3233.76,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-13 00:00:00,5347.78,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-12 00:00:00,5650.99,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-11 00:00:00,5138.86,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-10 00:00:00,5867.47,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-09 00:00:00,6361.36,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-08 00:00:00,5079.51,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-07 00:00:00,4774.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-06 00:00:00,3198.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-03 00:00:00,2080.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-02 00:00:00,4654.61,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1997-01-01 00:00:00,3838.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-31 00:00:00,3631.12,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-30 00:00:00,4107.79,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-29 00:00:00,3359.74,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-28 00:00:00,3582.73,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-27 00:00:00,4110.65,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-26 00:00:00,4265.98,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-25 00:00:00,2835.57,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-24 00:00:00,2474.09,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-23 00:00:00,1845.69,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-22 00:00:00,3977.42,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-21 00:00:00,6985.59,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-20 00:00:00,3903.63,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-19 00:00:00,3840.35,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-18 00:00:00,4062.81,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-17 00:00:00,4224.42,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-16 00:00:00,5368.48,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-15 00:00:00,5115.41,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-14 00:00:00,5020.21,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-13 00:00:00,4649.68,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-12 00:00:00,5242.62,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-11 00:00:00,5317.54,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-10 00:00:00,5138.55,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-09 00:00:00,5118.52,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-08 00:00:00,4972.38,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-07 00:00:00,5670.71,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-06 00:00:00,5497.63,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-05 00:00:00,4778.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-04 00:00:00,6329.18,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-03 00:00:00,4184.58,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-02 00:00:00,4543.59,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-12-01 00:00:00,4193.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-30 00:00:00,3073.51,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-29 00:00:00,3834.64,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-28 00:00:00,4259.49,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-27 00:00:00,3605.78,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-26 00:00:00,3091.47,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-25 00:00:00,5377.25,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-24 00:00:00,5601.12,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-23 00:00:00,5070.79,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-22 00:00:00,2422.63,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-21 00:00:00,4001.13,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-20 00:00:00,4499.07,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-19 00:00:00,5469.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-18 00:00:00,5889.33,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-17 00:00:00,5650.22,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-16 00:00:00,6929.76,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-15 00:00:00,5967.28,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-14 00:00:00,5026.54,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-13 00:00:00,6173.47,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-12 00:00:00,5770.24,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-11 00:00:00,6012.52,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-10 00:00:00,5879.82,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-09 00:00:00,5565.06,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-08 00:00:00,4334.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-07 00:00:00,4776.53,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-06 00:00:00,4508.93,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-05 00:00:00,6178.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-04 00:00:00,6275.43,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-03 00:00:00,6549.39,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-02 00:00:00,5722.23,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-11-01 00:00:00,6196.77,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-31 00:00:00,4055.29,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-30 00:00:00,6530.49,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-29 00:00:00,7187.86,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-28 00:00:00,6526.02,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-27 00:00:00,6878.78,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-26 00:00:00,6492.04,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-25 00:00:00,3440.45,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-24 00:00:00,5368.38,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-23 00:00:00,6308.25,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-22 00:00:00,6668.32,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-21 00:00:00,6247.89,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-20 00:00:00,5739.15,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-19 00:00:00,5159.92,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-18 00:00:00,4545.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-17 00:00:00,6478.48,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-16 00:00:00,6919.61,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-15 00:00:00,9166.34,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-14 00:00:00,9413.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-13 00:00:00,7471.11,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-12 00:00:00,8042.66,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-11 00:00:00,6963.68,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-10 00:00:00,6429.83,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-09 00:00:00,7499.74,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-08 00:00:00,8352.11,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-07 00:00:00,9026.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-04 00:00:00,7747.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-03 00:00:00,6170.45,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-02 00:00:00,7438.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-10-01 00:00:00,7331.73,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-30 00:00:00,7970.76,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-29 00:00:00,7910.16,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-28 00:00:00,7439.19,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-27 00:00:00,8151.29,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-26 00:00:00,7810.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-25 00:00:00,7451.83,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-24 00:00:00,8095.98,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-23 00:00:00,8502.26,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-22 00:00:00,8150.19,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-21 00:00:00,7774.26,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-20 00:00:00,6474.24,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-19 00:00:00,7069.74,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-17 00:00:00,8400.62,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-16 00:00:00,5989.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-15 00:00:00,10272.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-14 00:00:00,7478.38,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-13 00:00:00,6974.99,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-12 00:00:00,6042.08,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-11 00:00:00,6896.53,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-10 00:00:00,8116.16,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-09 00:00:00,8410.11,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-08 00:00:00,8067.46,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-07 00:00:00,6890.61,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-06 00:00:00,5767.27,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-05 00:00:00,6730.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-04 00:00:00,5851.87,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-03 00:00:00,7673.09,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-02 00:00:00,9073.81,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-09-01 00:00:00,8396.84,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-31 00:00:00,6835.98,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-30 00:00:00,8763.72,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-29 00:00:00,8375.69,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-28 00:00:00,10045,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-27 00:00:00,10227.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-26 00:00:00,9454.37,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-25 00:00:00,8797.78,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-24 00:00:00,8608.96,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-23 00:00:00,7211.17,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-22 00:00:00,7777.44,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-21 00:00:00,7828.29,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-20 00:00:00,7956.08,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-19 00:00:00,7937.37,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-18 00:00:00,8424.59,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-17 00:00:00,9333.99,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-16 00:00:00,8694.51,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-15 00:00:00,9257.47,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-14 00:00:00,8263.47,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-13 00:00:00,11059.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-12 00:00:00,10400,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-11 00:00:00,11552.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-10 00:00:00,9629.09,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-09 00:00:00,9999.34,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-08 00:00:00,8963.94,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-07 00:00:00,9471.07,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-06 00:00:00,11709.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-05 00:00:00,11478.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-04 00:00:00,11166.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-03 00:00:00,10751.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-02 00:00:00,9013.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-08-01 00:00:00,10865.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-31 00:00:00,10991.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-30 00:00:00,11144.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-29 00:00:00,11035.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-28 00:00:00,9970.77,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-27 00:00:00,11342.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-26 00:00:00,10417.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-25 00:00:00,9976.12,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-24 00:00:00,11931.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-23 00:00:00,14113.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-22 00:00:00,11503,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-21 00:00:00,10690.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-20 00:00:00,10992.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-19 00:00:00,13091.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-18 00:00:00,11893.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-17 00:00:00,10545,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-16 00:00:00,9874.87,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-15 00:00:00,11220.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-14 00:00:00,11325.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-13 00:00:00,10960.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-12 00:00:00,10607.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-11 00:00:00,12317.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-10 00:00:00,13048.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-09 00:00:00,10414.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-08 00:00:00,11074.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-07 00:00:00,10459.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-06 00:00:00,12421.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-05 00:00:00,10715.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-04 00:00:00,10605.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-03 00:00:00,12901.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-02 00:00:00,11970.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-07-01 00:00:00,11385.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-30 00:00:00,10949.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-29 00:00:00,10532.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-28 00:00:00,9512.52,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-27 00:00:00,12619,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-26 00:00:00,11764.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-25 00:00:00,12722.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-24 00:00:00,13730.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-23 00:00:00,12327.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-22 00:00:00,11666.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-21 00:00:00,11853.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-20 00:00:00,13451.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-19 00:00:00,12265.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-18 00:00:00,11020.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-17 00:00:00,12378.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-16 00:00:00,12189.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-15 00:00:00,12825.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-14 00:00:00,13847.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-13 00:00:00,11495.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-12 00:00:00,13308.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-11 00:00:00,14943.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-10 00:00:00,12486.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-09 00:00:00,12769.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-08 00:00:00,12625.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-07 00:00:00,11416.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-06 00:00:00,10878.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-05 00:00:00,11504.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-04 00:00:00,12435.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-03 00:00:00,11141.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-02 00:00:00,11708.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-06-01 00:00:00,12516.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-31 00:00:00,9318.29,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-30 00:00:00,10571,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-29 00:00:00,12479.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-28 00:00:00,11690.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-27 00:00:00,12032.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-26 00:00:00,11376.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-25 00:00:00,10362.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-24 00:00:00,10940.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-23 00:00:00,10997.2,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-22 00:00:00,13234.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-21 00:00:00,13108.4,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-20 00:00:00,12243.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-19 00:00:00,12575.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-18 00:00:00,11840.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-17 00:00:00,11542.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-16 00:00:00,10905.5,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-15 00:00:00,11995.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-14 00:00:00,12788.6,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-13 00:00:00,12266.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-12 00:00:00,12526,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-11 00:00:00,12790.8,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-10 00:00:00,9643.83,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-09 00:00:00,10022.7,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-08 00:00:00,11526.3,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-07 00:00:00,11815.1,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-06 00:00:00,11746.9,cubic feet per second
Colorado River at Water Wheel,wwlc,Streamflow,1996-05-05 00:00:00,12286.7,cubic feet per second
